x[0] x[1] x[2]
3106.253663258763936 -0.028175355120073 -0.893397985899341 0.131793434657077
3110.180654075799339 -1.000627963052631 -0.276602490959036 0.509116221517102
3114.107644892834742 -1.490753384844375 -0.177960590982348 0.659354583266382
3118.034635709870145 1.428640028305024 -0.171626411208399 -0.779455849454365
3121.961626526905548 0.850389801971486 -0.280148873908689 -0.383570437261792
3125.888617343940950 -0.028175355335294 -0.893397985895667 0.131793434763106
3129.815608160976353 -1.000627963119262 -0.276602491004033 0.509116221544291
3133.742598978011756 -1.490753384887231 -0.177960590545356 0.659354583279877
3137.669589795047159 1.428640028263707 -0.171626411551385 -0.779455849424318
3141.596580612082562 0.850389801904035 -0.280148873796379 -0.383570437223449
3145.523571429117965 -0.028175355550375 -0.893397985891967 0.131793434869056
3149.450562246153368 -1.000627963185864 -0.276602491048752 0.509116221571459
3153.377553063188770 -1.490753384930090 -0.177960590107834 0.659354583293360
3157.304543880224173 1.428640028222366 -0.171626411894242 -0.779455849394265
3161.231534697259576 0.850389801836554 -0.280148873684001 -0.383570437185093
3165.158525514294979 -0.028175355765540 -0.893397985888322 0.131793434975048
3169.085516331330382 -1.000627963252470 -0.276602491093704 0.509116221598630
3173.012507148365785 -1.490753384972940 -0.177960589670719 0.659354583306848
3176.939497965401188 1.428640028181047 -0.171626412237097 -0.779455849364224
3180.866488782436591 0.850389801769110 -0.280148873571616 -0.383570437146752
3184.793479599471993 -0.028175355980662 -0.893397985884619 0.131793435081023
3188.720470416507396 -1.000627963319081 -0.276602491138486 0.509116221625806
3192.647461233542799 -1.490753385015797 -0.177960589233323 0.659354583320336
3196.574452050578202 1.428640028139710 -0.171626412580052 -0.779455849334170
3200.501442867613605 0.850389801701633 -0.280148873459291 -0.383570437108395
3204.428433684649008 -0.028175356195791 -0.893397985880968 0.131793435187003
3208.355424501684411 -1.000627963385680 -0.276602491183367 0.509116221652979
3212.282415318719814 -1.490753385058646 -0.177960588796087 0.659354583333825
3216.209406135755216 1.428640028098385 -0.171626412922784 -0.779455849304120
3220.136396952790619 0.850389801634185 -0.280148873346843 -0.383570437070051
3224.063387769826022 -0.028175356410960 -0.893397985877279 0.131793435293001
3227.990378586861425 -1.000627963452302 -0.276602491228252 0.509116221680159
3231.917369403896828 -1.490753385101504 -0.177960588358884 0.659354583347314
3235.844360220932231 1.428640028057058 -0.171626413265775 -0.779455849274074
3239.771351037967634 0.850389801566720 -0.280148873234533 -0.383570437031703
3243.698341855003036 -0.028175356626064 -0.893397985873606 0.131793435398965
3247.625332672038439 -1.000627963518899 -0.276602491273051 0.509116221707327
3251.552323489073842 -1.490753385144357 -0.177960587921485 0.659354583360800
3255.479314306109245 1.428640028015725 -0.171626413608584 -0.779455849244022
3259.406305123144648 0.850389801499255 -0.280148873122129 -0.383570436993351
3263.333295940180051 -0.028175356841226 -0.893397985869939 0.131793435504961
3267.260286757215454 -1.000627963585510 -0.276602491317966 0.509116221734503
3271.187277574250857 -1.490753385187210 -0.177960587484326 0.659354583374290
3275.114268391286259 1.428640027974402 -0.171626413951459 -0.779455849213976
3279.041259208321662 0.850389801431802 -0.280148873009759 -0.383570436955005
3282.968250025357065 -0.028175357056347 -0.893397985866249 0.131793435610934
3286.895240842392468 -1.000627963652117 -0.276602491362768 0.509116221761676
3290.822231659427871 -1.490753385230065 -0.177960587046939 0.659354583387779
3294.749222476463274 1.428640027933068 -0.171626414294315 -0.779455849183923
3298.676213293498677 0.850389801364331 -0.280148872897375 -0.383570436916651
3302.603204110534080 -0.028175357271502 -0.893397985862587 0.131793435716924
3306.530194927569482 -1.000627963718728 -0.276602491407674 0.509116221788852
3310.457185744604885 -1.490753385272918 -0.177960586609761 0.659354583401266
3314.384176561640288 1.428640027891746 -0.171626414637212 -0.779455849153878
3318.311167378675691 0.850389801296881 -0.280148872785013 -0.383570436878309
3322.238158195711094 -0.028175357486613 -0.893397985858886 0.131793435822892
3326.165149012746497 -1.000627963785336 -0.276602491452441 0.509116221816027
3330.092139829781900 -1.490753385315778 -0.177960586172338 0.659354583414758
3334.019130646817302 1.428640027850408 -0.171626414980164 -0.779455849123821
3337.946121463852705 0.850389801229399 -0.280148872672686 -0.383570436839948
3341.873112280888108 -0.028175357701752 -0.893397985855246 0.131793435928876
3345.800103097923511 -1.000627963851934 -0.276602491497358 0.509116221843195
3349.727093914958914 -1.490753385358625 -0.177960585735154 0.659354583428242
3353.654084731994317 1.428640027809085 -0.171626415322952 -0.779455849093776
3357.581075549029720 0.850389801161952 -0.280148872560271 -0.383570436801607
3361.508066366065123 -0.028175357916894 -0.893397985851548 0.131793436034859
3365.435057183100525 -1.000627963918549 -0.276602491542183 0.509116221870370
3369.362048000135928 -1.490753385401482 -0.177960585297823 0.659354583441728
3373.289038817171331 1.428640027767753 -0.171626415665854 -0.779455849063729
3377.216029634206734 0.850389801094482 -0.280148872447919 -0.383570436763255
3381.143020451242137 -0.028175358132025 -0.893397985847878 0.131793436140838
3385.070011268277540 -1.000627963985155 -0.276602491587035 0.509116221897543
3388.997002085312943 -1.490753385444336 -0.177960584860541 0.659354583455218
3392.923992902348346 1.428640027726425 -0.171626416008734 -0.779455849033679
3396.850983719383748 0.850389801027023 -0.280148872335545 -0.383570436724908
3400.777974536419151 -0.028175358347165 -0.893397985844205 0.131793436246821
3404.704965353454554 -1.000627964051760 -0.276602491631897 0.509116221924716
3408.631956170489957 -1.490753385487188 -0.177960584423280 0.659354583468706
3412.558946987525360 1.428640027685099 -0.171626416351544 -0.779455849003628
3416.485937804560763 0.850389800959568 -0.280148872223140 -0.383570436686560
3420.412928621596166 -0.028175358562312 -0.893397985840520 0.131793436352809
3424.339919438631568 -1.000627964118373 -0.276602491676755 0.509116221951893
3428.266910255666971 -1.490753385530044 -0.177960583986014 0.659354583482196
3432.193901072702374 1.428640027643769 -0.171626416694467 -0.779455848973579
3436.120891889737777 0.850389800892100 -0.280148872110798 -0.383570436648207
3440.047882706773180 -0.028175358777438 -0.893397985836855 0.131793436458786
3443.974873523808583 -1.000627964184975 -0.276602491721606 0.509116221979065
3447.901864340843986 -1.490753385572896 -0.177960583548722 0.659354583495682
3451.828855157879389 1.428640027602441 -0.171626417037317 -0.779455848943531
3455.755845974914791 0.850389800824641 -0.280148871998418 -0.383570436609862
3459.682836791950194 -0.028175358992571 -0.893397985833168 0.131793436564761
3463.609827608985597 -1.000627964251587 -0.276602491766436 0.509116222006238
3467.536818426021000 -1.490753385615752 -0.177960583111403 0.659354583509170
3471.463809243056403 1.428640027561109 -0.171626417380221 -0.779455848913482
3475.390800060091806 0.850389800757173 -0.280148871886062 -0.383570436571510
3479.317790877127209 -0.028175359207707 -0.893397985829506 0.131793436670743
3483.244781694162612 -1.000627964318191 -0.276602491811310 0.509116222033410
3487.171772511198014 -1.490753385658604 -0.177960582674160 0.659354583522656
3491.098763328233417 1.428640027519783 -0.171626417723071 -0.779455848883435
3495.025754145268820 0.850389800689720 -0.280148871773674 -0.383570436533166
3498.952744962304223 -0.028175359422841 -0.893397985825813 0.131793436776722
3502.879735779339626 -1.000627964384803 -0.276602491856130 0.509116222060588
3506.806726596375029 -1.490753385701463 -0.177960582236822 0.659354583536147
3510.733717413410432 1.428640027478451 -0.171626418066021 -0.779455848853380
3514.660708230445834 0.850389800622249 -0.280148871661339 -0.383570436494809
3518.587699047481237 -0.028175359637970 -0.893397985822157 0.131793436882702
3522.514689864516640 -1.000627964451405 -0.276602491900998 0.509116222087760
3526.441680681552043 -1.490753385744313 -0.177960581799560 0.659354583549634
3530.368671498587446 1.428640027437124 -0.171626418408805 -0.779455848823334
3534.295662315622849 0.850389800554791 -0.280148871548925 -0.383570436456463
3538.222653132658252 -0.028175359853132 -0.893397985818481 0.131793436988698
3542.149643949693655 -1.000627964518017 -0.276602491945897 0.509116222114938
3546.076634766729057 -1.490753385787166 -0.177960581362371 0.659354583563125
3550.003625583764460 1.428640027395799 -0.171626418751683 -0.779455848793285
3553.930616400799863 0.850389800487340 -0.280148871436554 -0.383570436418117
3557.857607217835266 -0.028175360068254 -0.893397985814790 0.131793437094673
3561.784598034870669 -1.000627964584626 -0.276602491990698 0.509116222142111
3565.711588851906072 -1.490753385830024 -0.177960580924992 0.659354583576614
3569.638579668941475 1.428640027354465 -0.171626419094594 -0.779455848763232
3573.565570485976878 0.850389800419864 -0.280148871324203 -0.383570436379761
3577.492561303012280 -0.028175360283396 -0.893397985811135 0.131793437200656
3581.419552120047683 -1.000627964651233 -0.276602492035594 0.509116222169287
3585.346542937083086 -1.490753385872875 -0.177960580487796 0.659354583590104
3589.273533754118489 1.428640027313140 -0.171626419437433 -0.779455848733183
3593.200524571153892 0.850389800352408 -0.280148871211819 -0.383570436341412
3597.127515388189295 -0.028175360498524 -0.893397985807441 0.131793437306633
3601.054506205224698 -1.000627964717838 -0.276602492080406 0.509116222196457
3604.981497022260100 -1.490753385915730 -0.177960580050435 0.659354583603588
3608.908487839295503 1.428640027271808 -0.171626419780293 -0.779455848703136
3612.835478656330906 0.850389800284944 -0.280148871099436 -0.383570436303067
3616.762469473366309 -0.028175360713674 -0.893397985803778 0.131793437412621
3620.689460290401712 -1.000627964784449 -0.276602492125301 0.509116222223632
3624.616451107437115 -1.490753385958582 -0.177960579613233 0.659354583617076
3628.543441924472518 1.428640027230484 -0.171626420123162 -0.779455848673090
3632.470432741507921 0.850389800217492 -0.280148870987061 -0.383570436264723
3636.397423558543323 -0.028175360928799 -0.893397985800083 0.131793437518595
3640.324414375578726 -1.000627964851061 -0.276602492170100 0.509116222250808
3644.251405192614129 -1.490753386001442 -0.177960579175857 0.659354583630566
3648.178396009649532 1.428640027189149 -0.171626420466117 -0.779455848643035
3652.105386826684935 0.850389800150014 -0.280148870874734 -0.383570436226364
3656.032377643720338 -0.028175361143927 -0.893397985796431 0.131793437624573
3659.959368460755741 -1.000627964917659 -0.276602492214974 0.509116222277978
3663.886359277791144 -1.490753386044291 -0.177960578738605 0.659354583644054
3667.813350094826546 1.428640027147823 -0.171626420808915 -0.779455848612988
3671.740340911861949 0.850389800082563 -0.280148870762325 -0.383570436188021
3675.667331728897352 -0.028175361359071 -0.893397985792739 0.131793437730558
3679.594322545932755 -1.000627964984272 -0.276602492259820 0.509116222305153
3683.521313362968158 -1.490753386087148 -0.177960578301323 0.659354583657540
3687.448304180003561 1.428640027106494 -0.171626421151822 -0.779455848582940
3691.375294997038964 0.850389800015098 -0.280148870649969 -0.383570436149671
3695.302285814074366 -0.028175361574206 -0.893397985789072 0.131793437836539
3699.229276631109769 -1.000627965050881 -0.276602492304681 0.509116222332331
3703.156267448145172 -1.490753386130002 -0.177960577864060 0.659354583671029
3707.083258265180575 1.428640027065165 -0.171626421494700 -0.779455848552889
3711.010249082215978 0.850389799947634 -0.280148870537599 -0.383570436111322
3714.937239899251381 -0.028175361789343 -0.893397985785400 0.131793437942519
3718.864230716286784 -1.000627965117484 -0.276602492349542 0.509116222359499
3722.791221533322187 -1.490753386172853 -0.177960577426780 0.659354583684515
3726.718212350357589 1.428640027023837 -0.171626421837527 -0.779455848522842
3730.645203167392992 0.850389799880178 -0.280148870425206 -0.383570436072972
3734.572193984428395 -0.028175362004488 -0.893397985781717 0.131793438048507
3738.499184801463798 -1.000627965184095 -0.276602492394397 0.509116222386676
3742.426175618499201 -1.490753386215708 -0.177960576989519 0.659354583698006
3746.353166435534604 1.428640026982509 -0.171626422180411 -0.779455848492789
3750.280157252570007 0.850389799812716 -0.280148870312835 -0.383570436034624
3754.207148069605410 -0.028175362219620 -0.893397985778040 0.131793438154487
3758.134138886640812 -1.000627965250705 -0.276602492439241 0.509116222413852
3762.061129703676215 -1.490753386258564 -0.177960576552220 0.659354583711495
3765.988120520711618 1.428640026941180 -0.171626422523363 -0.779455848462742
3769.915111337747021 0.850389799745251 -0.280148870200509 -0.383570435996273
3773.842102154782424 -0.028175362434733 -0.893397985774368 0.131793438260457
3777.769092971817827 -1.000627965317304 -0.276602492484057 0.509116222441023
3781.696083788853230 -1.490753386301417 -0.177960576114860 0.659354583724983
3785.623074605888633 1.428640026899848 -0.171626422866172 -0.779455848432691
3789.550065422924035 0.850389799677783 -0.280148870088107 -0.383570435957921
3793.477056239959438 -0.028175362649897 -0.893397985770704 0.131793438366449
3797.404047056994841 -1.000627965383915 -0.276602492528974 0.509116222468195
3801.331037874030244 -1.490753386344269 -0.177960575677700 0.659354583738467
3805.258028691065647 1.428640026858524 -0.171626423209029 -0.779455848402647
3809.185019508101050 0.850389799610331 -0.280148869975726 -0.383570435919579
3813.112010325136453 -0.028175362865023 -0.893397985767010 0.131793438472423
3817.039001142171855 -1.000627965450525 -0.276602492573781 0.509116222495368
3820.965991959207258 -1.490753386387126 -0.177960575240338 0.659354583751956
3824.892982776242661 1.428640026817192 -0.171626423551903 -0.779455848372595
3828.819973593278064 0.850389799542865 -0.280148869863353 -0.383570435881225
3832.746964410313467 -0.028175363080167 -0.893397985763343 0.131793438578412
3836.673955227348870 -1.000627965517134 -0.276602492618661 0.509116222522547
3840.600946044384273 -1.490753386429978 -0.177960574803114 0.659354583765448
3844.527936861419676 1.428640026775866 -0.171626423894772 -0.779455848342545
3848.454927678455078 0.850389799475411 -0.280148869750980 -0.383570435842878
3852.381918495490481 -0.028175363295295 -0.893397985759657 0.131793438684391
3856.308909312525884 -1.000627965583743 -0.276602492663481 0.509116222549721
3860.235900129561287 -1.490753386472835 -0.177960574365771 0.659354583778936
3864.162890946596690 1.428640026734534 -0.171626424237674 -0.779455848312493
3868.089881763632093 0.850389799407939 -0.280148869638624 -0.383570435804523
3872.016872580667496 -0.028175363510432 -0.893397985755993 0.131793438790373
3875.943863397702899 -1.000627965650345 -0.276602492708355 0.509116222576894
3879.870854214738301 -1.490753386515686 -0.177960573928518 0.659354583792424
3883.797845031773704 1.428640026693207 -0.171626424580516 -0.779455848282446
3887.724835848809107 0.850389799340482 -0.280148869526237 -0.383570435766178
3891.651826665844510 -0.028175363725571 -0.893397985752310 0.131793438896352
3895.578817482879913 -1.000627965716954 -0.276602492753204 0.509116222604063
3899.505808299915316 -1.490753386558541 -0.177960573491232 0.659354583805909
3903.432799116950719 1.428640026651878 -0.171626424923388 -0.779455848252400
3907.359789933986121 0.850389799273019 -0.280148869413862 -0.383570435727832
3911.286780751021524 -0.028175363940714 -0.893397985748640 0.131793439002335
3915.213771568056927 -1.000627965783566 -0.276602492798072 0.509116222631240
3919.140762385092330 -1.490753386601395 -0.177960573053986 0.659354583819398
3923.067753202127733 1.428640026610551 -0.171626425266268 -0.779455848222351
